conv1_pruning,conv2_pruning,conv3_pruning,conv4_pruning,conv5_pruning,conv1_bits,conv2_bits,conv3_bits,conv4_bits,conv5_bits,conv1_bram,conv2_bram,conv3_bram,conv4_bram,conv5_bram,brams,accuracy
15,36,69,69,135,6,6,6,6,8,3.0,6.5,12.0,12.0,30.5,64.0,0.3585
15,36,69,69,126,6,6,6,6,8,3.0,6.5,12.0,12.0,28.5,62.0,0.38
15,36,69,72,135,6,6,6,8,6,3.0,6.5,12.0,16.5,23.0,61.0,0.336
15,36,69,72,132,6,6,6,8,6,3.0,6.5,12.0,16.5,22.5,60.5,0.3435
15,36,69,72,135,6,6,6,8,8,3.0,6.5,12.0,16.5,30.5,68.5,0.34
15,36,69,72,126,6,6,6,8,8,3.0,6.5,12.0,16.5,28.5,66.5,0.356
15,36,69,63,135,6,6,6,8,6,3.0,6.5,12.0,14.5,23.0,59.0,0.3525
15,36,69,63,132,6,6,6,8,6,3.0,6.5,12.0,14.5,22.5,58.5,0.356
15,36,69,63,135,6,6,6,8,8,3.0,6.5,12.0,14.5,30.5,66.5,0.364
15,36,69,63,126,6,6,6,8,8,3.0,6.5,12.0,14.5,28.5,64.5,0.3835
15,36,72,72,135,6,6,8,6,6,3.0,6.5,16.5,12.5,23.0,61.5,0.32
15,36,72,72,132,6,6,8,6,6,3.0,6.5,16.5,12.5,22.5,61.0,0.3265
15,36,72,72,135,6,6,8,6,8,3.0,6.5,16.5,12.5,30.5,69.0,0.319
15,36,72,72,126,6,6,8,6,8,3.0,6.5,16.5,12.5,28.5,67.0,0.3475
15,36,72,69,135,6,6,8,6,6,3.0,6.5,16.5,12.0,23.0,61.0,0.334
15,36,72,69,132,6,6,8,6,6,3.0,6.5,16.5,12.0,22.5,60.5,0.342
15,36,72,69,135,6,6,8,6,8,3.0,6.5,16.5,12.0,30.5,68.5,0.3355
15,36,72,69,126,6,6,8,6,8,3.0,6.5,16.5,12.0,28.5,66.5,0.362
15,36,72,72,135,6,6,8,8,6,3.0,6.5,16.5,16.5,23.0,65.5,0.3195
15,36,72,72,132,6,6,8,8,6,3.0,6.5,16.5,16.5,22.5,65.0,0.325
15,36,72,72,135,6,6,8,8,8,3.0,6.5,16.5,16.5,30.5,73.0,0.321
15,36,72,72,126,6,6,8,8,8,3.0,6.5,16.5,16.5,28.5,71.0,0.3425
15,36,72,63,135,6,6,8,8,6,3.0,6.5,16.5,14.5,23.0,63.5,0.3425
15,36,72,63,132,6,6,8,8,6,3.0,6.5,16.5,14.5,22.5,63.0,0.351
15,36,72,63,135,6,6,8,8,8,3.0,6.5,16.5,14.5,30.5,71.0,0.3465
15,36,72,63,126,6,6,8,8,8,3.0,6.5,16.5,14.5,28.5,69.0,0.3725
15,36,63,72,135,6,6,8,6,6,3.0,6.5,14.5,12.5,23.0,59.5,0.2535
15,36,63,72,132,6,6,8,6,6,3.0,6.5,14.5,12.5,22.5,59.0,0.2625
15,36,63,72,135,6,6,8,6,8,3.0,6.5,14.5,12.5,30.5,67.0,0.2625
15,36,63,72,126,6,6,8,6,8,3.0,6.5,14.5,12.5,28.5,65.0,0.279
15,36,63,69,135,6,6,8,6,6,3.0,6.5,14.5,12.0,23.0,59.0,0.2575
15,36,63,69,132,6,6,8,6,6,3.0,6.5,14.5,12.0,22.5,58.5,0.266
15,36,63,69,135,6,6,8,6,8,3.0,6.5,14.5,12.0,30.5,66.5,0.2665
15,36,63,69,126,6,6,8,6,8,3.0,6.5,14.5,12.0,28.5,64.5,0.2805
15,36,63,72,135,6,6,8,8,6,3.0,6.5,14.5,16.5,23.0,63.5,0.2455
15,36,63,72,132,6,6,8,8,6,3.0,6.5,14.5,16.5,22.5,63.0,0.245
15,36,63,72,135,6,6,8,8,8,3.0,6.5,14.5,16.5,30.5,71.0,0.2545
15,36,63,72,126,6,6,8,8,8,3.0,6.5,14.5,16.5,28.5,69.0,0.268
15,36,63,63,135,6,6,8,8,6,3.0,6.5,14.5,14.5,23.0,61.5,0.261
15,36,63,63,132,6,6,8,8,6,3.0,6.5,14.5,14.5,22.5,61.0,0.2655
15,36,63,63,135,6,6,8,8,8,3.0,6.5,14.5,14.5,30.5,69.0,0.271
15,36,63,63,126,6,6,8,8,8,3.0,6.5,14.5,14.5,28.5,67.0,0.2815
15,33,72,72,135,6,6,6,6,6,3.0,6.0,12.5,12.5,23.0,57.0,0.278
15,33,72,72,132,6,6,6,6,6,3.0,6.0,12.5,12.5,22.5,56.5,0.2855
15,33,72,72,135,6,6,6,6,8,3.0,6.0,12.5,12.5,30.5,64.5,0.2805
15,33,72,72,126,6,6,6,6,8,3.0,6.0,12.5,12.5,28.5,62.5,0.305
15,33,72,69,135,6,6,6,6,6,3.0,6.0,12.5,12.0,23.0,56.5,0.281
15,33,72,69,132,6,6,6,6,6,3.0,6.0,12.5,12.0,22.5,56.0,0.2895
15,33,72,69,135,6,6,6,6,8,3.0,6.0,12.5,12.0,30.5,64.0,0.285
15,33,72,69,126,6,6,6,6,8,3.0,6.0,12.5,12.0,28.5,62.0,0.302
15,33,72,72,135,6,6,6,8,6,3.0,6.0,12.5,16.5,23.0,61.0,0.269
15,33,72,72,132,6,6,6,8,6,3.0,6.0,12.5,16.5,22.5,60.5,0.2795
15,33,72,72,135,6,6,6,8,8,3.0,6.0,12.5,16.5,30.5,68.5,0.275
15,33,72,72,126,6,6,6,8,8,3.0,6.0,12.5,16.5,28.5,66.5,0.304
15,33,72,63,135,6,6,6,8,6,3.0,6.0,12.5,14.5,23.0,59.0,0.3005
15,33,72,63,132,6,6,6,8,6,3.0,6.0,12.5,14.5,22.5,58.5,0.3145
15,33,72,63,135,6,6,6,8,8,3.0,6.0,12.5,14.5,30.5,66.5,0.3075
15,33,72,63,126,6,6,6,8,8,3.0,6.0,12.5,14.5,28.5,64.5,0.3345
15,33,69,72,135,6,6,6,6,6,3.0,6.0,12.0,12.5,23.0,56.5,0.299
15,33,69,72,132,6,6,6,6,6,3.0,6.0,12.0,12.5,22.5,56.0,0.3075
15,33,69,72,135,6,6,6,6,8,3.0,6.0,12.0,12.5,30.5,64.0,0.3015
15,33,69,72,126,6,6,6,6,8,3.0,6.0,12.0,12.5,28.5,62.0,0.3305
15,33,69,69,135,6,6,6,6,6,3.0,6.0,12.0,12.0,23.0,56.0,0.302
15,33,69,69,132,6,6,6,6,6,3.0,6.0,12.0,12.0,22.5,55.5,0.31
15,33,69,69,135,6,6,6,6,8,3.0,6.0,12.0,12.0,30.5,63.5,0.303
15,33,69,69,126,6,6,6,6,8,3.0,6.0,12.0,12.0,28.5,61.5,0.3295
15,33,69,72,135,6,6,6,8,6,3.0,6.0,12.0,16.5,23.0,60.5,0.288
15,33,69,72,132,6,6,6,8,6,3.0,6.0,12.0,16.5,22.5,60.0,0.299
15,33,69,72,135,6,6,6,8,8,3.0,6.0,12.0,16.5,30.5,68.0,0.293
15,33,69,72,126,6,6,6,8,8,3.0,6.0,12.0,16.5,28.5,66.0,0.318
15,33,69,63,135,6,6,6,8,6,3.0,6.0,12.0,14.5,23.0,58.5,0.3185
15,33,69,63,132,6,6,6,8,6,3.0,6.0,12.0,14.5,22.5,58.0,0.3245
15,33,69,63,135,6,6,6,8,8,3.0,6.0,12.0,14.5,30.5,66.0,0.3305
15,33,69,63,126,6,6,6,8,8,3.0,6.0,12.0,14.5,28.5,64.0,0.346
15,33,72,72,135,6,6,8,6,6,3.0,6.0,16.5,12.5,23.0,61.0,0.28
15,33,72,72,132,6,6,8,6,6,3.0,6.0,16.5,12.5,22.5,60.5,0.2895
15,33,72,72,135,6,6,8,6,8,3.0,6.0,16.5,12.5,30.5,68.5,0.281
15,33,72,72,126,6,6,8,6,8,3.0,6.0,16.5,12.5,28.5,66.5,0.313
15,33,72,69,135,6,6,8,6,6,3.0,6.0,16.5,12.0,23.0,60.5,0.283
15,33,72,69,132,6,6,8,6,6,3.0,6.0,16.5,12.0,22.5,60.0,0.292
15,33,72,69,135,6,6,8,6,8,3.0,6.0,16.5,12.0,30.5,68.0,0.287
15,33,72,69,126,6,6,8,6,8,3.0,6.0,16.5,12.0,28.5,66.0,0.3115
15,33,72,72,135,6,6,8,8,6,3.0,6.0,16.5,16.5,23.0,65.0,0.2735
15,33,72,72,132,6,6,8,8,6,3.0,6.0,16.5,16.5,22.5,64.5,0.283
15,33,72,72,135,6,6,8,8,8,3.0,6.0,16.5,16.5,30.5,72.5,0.274
15,33,72,72,126,6,6,8,8,8,3.0,6.0,16.5,16.5,28.5,70.5,0.3055
15,33,72,63,135,6,6,8,8,6,3.0,6.0,16.5,14.5,23.0,63.0,0.3015
15,33,72,63,132,6,6,8,8,6,3.0,6.0,16.5,14.5,22.5,62.5,0.316
15,33,72,63,135,6,6,8,8,8,3.0,6.0,16.5,14.5,30.5,70.5,0.3125
15,33,72,63,126,6,6,8,8,8,3.0,6.0,16.5,14.5,28.5,68.5,0.3375
15,33,63,72,135,6,6,8,6,6,3.0,6.0,14.5,12.5,23.0,59.0,0.234
15,33,63,72,132,6,6,8,6,6,3.0,6.0,14.5,12.5,22.5,58.5,0.242
15,33,63,72,135,6,6,8,6,8,3.0,6.0,14.5,12.5,30.5,66.5,0.2365
15,33,63,72,126,6,6,8,6,8,3.0,6.0,14.5,12.5,28.5,64.5,0.2555
15,33,63,69,135,6,6,8,6,6,3.0,6.0,14.5,12.0,23.0,58.5,0.235
15,33,63,69,132,6,6,8,6,6,3.0,6.0,14.5,12.0,22.5,58.0,0.246
15,33,63,69,135,6,6,8,6,8,3.0,6.0,14.5,12.0,30.5,66.0,0.241
15,33,63,69,126,6,6,8,6,8,3.0,6.0,14.5,12.0,28.5,64.0,0.258
15,33,63,72,135,6,6,8,8,6,3.0,6.0,14.5,16.5,23.0,63.0,0.2275
15,33,63,72,132,6,6,8,8,6,3.0,6.0,14.5,16.5,22.5,62.5,0.2325
15,33,63,72,135,6,6,8,8,8,3.0,6.0,14.5,16.5,30.5,70.5,0.234
15,33,63,72,126,6,6,8,8,8,3.0,6.0,14.5,16.5,28.5,68.5,0.2515
15,33,63,63,135,6,6,8,8,6,3.0,6.0,14.5,14.5,23.0,61.0,0.2495
15,33,63,63,132,6,6,8,8,6,3.0,6.0,14.5,14.5,22.5,60.5,0.2565
15,33,63,63,135,6,6,8,8,8,3.0,6.0,14.5,14.5,30.5,68.5,0.2595
15,33,63,63,126,6,6,8,8,8,3.0,6.0,14.5,14.5,28.5,66.5,0.2795
15,36,72,72,135,6,8,6,6,6,3.0,8.5,12.5,12.5,23.0,59.5,0.3485
15,36,72,72,132,6,8,6,6,6,3.0,8.5,12.5,12.5,22.5,59.0,0.3605
15,36,72,72,135,6,8,6,6,8,3.0,8.5,12.5,12.5,30.5,67.0,0.3495
15,36,72,72,126,6,8,6,6,8,3.0,8.5,12.5,12.5,28.5,65.0,0.377
15,36,72,69,135,6,8,6,6,6,3.0,8.5,12.5,12.0,23.0,59.0,0.3615
15,36,72,69,132,6,8,6,6,6,3.0,8.5,12.5,12.0,22.5,58.5,0.3725
15,36,72,69,135,6,8,6,6,8,3.0,8.5,12.5,12.0,30.5,66.5,0.3615
15,36,72,69,126,6,8,6,6,8,3.0,8.5,12.5,12.0,28.5,64.5,0.389
15,36,72,72,135,6,8,6,8,6,3.0,8.5,12.5,16.5,23.0,63.5,0.3445
15,36,72,72,132,6,8,6,8,6,3.0,8.5,12.5,16.5,22.5,63.0,0.3485
15,36,72,72,135,6,8,6,8,8,3.0,8.5,12.5,16.5,30.5,71.0,0.3415
15,36,72,72,126,6,8,6,8,8,3.0,8.5,12.5,16.5,28.5,69.0,0.3695
15,36,72,63,135,6,8,6,8,6,3.0,8.5,12.5,14.5,23.0,61.5,0.3765
15,36,72,63,132,6,8,6,8,6,3.0,8.5,12.5,14.5,22.5,61.0,0.386
15,36,72,63,135,6,8,6,8,8,3.0,8.5,12.5,14.5,30.5,69.0,0.3785
15,36,72,63,126,6,8,6,8,8,3.0,8.5,12.5,14.5,28.5,67.0,0.4085
15,36,69,72,135,6,8,6,6,6,3.0,8.5,12.0,12.5,23.0,59.0,0.3605
15,36,69,72,132,6,8,6,6,6,3.0,8.5,12.0,12.5,22.5,58.5,0.368
15,36,69,72,135,6,8,6,6,8,3.0,8.5,12.0,12.5,30.5,66.5,0.3675
15,36,69,72,126,6,8,6,6,8,3.0,8.5,12.0,12.5,28.5,64.5,0.3895
15,36,69,69,135,6,8,6,6,6,3.0,8.5,12.0,12.0,23.0,58.5,0.3685
15,36,69,69,132,6,8,6,6,6,3.0,8.5,12.0,12.0,22.5,58.0,0.382
15,36,69,69,135,6,8,6,6,8,3.0,8.5,12.0,12.0,30.5,66.0,0.378
15,36,69,69,126,6,8,6,6,8,3.0,8.5,12.0,12.0,28.5,64.0,0.402
15,36,69,72,135,6,8,6,8,6,3.0,8.5,12.0,16.5,23.0,63.0,0.342
15,36,69,72,132,6,8,6,8,6,3.0,8.5,12.0,16.5,22.5,62.5,0.353
15,36,69,72,135,6,8,6,8,8,3.0,8.5,12.0,16.5,30.5,70.5,0.3555
15,36,69,72,126,6,8,6,8,8,3.0,8.5,12.0,16.5,28.5,68.5,0.3795
15,36,69,63,135,6,8,6,8,6,3.0,8.5,12.0,14.5,23.0,61.0,0.3735
15,36,69,63,132,6,8,6,8,6,3.0,8.5,12.0,14.5,22.5,60.5,0.3815
15,36,69,63,135,6,8,6,8,8,3.0,8.5,12.0,14.5,30.5,68.5,0.382
15,36,69,63,126,6,8,6,8,8,3.0,8.5,12.0,14.5,28.5,66.5,0.3995
15,36,72,72,135,6,8,8,6,6,3.0,8.5,16.5,12.5,23.0,63.5,0.344
15,36,72,72,132,6,8,8,6,6,3.0,8.5,16.5,12.5,22.5,63.0,0.355
15,36,72,72,135,6,8,8,6,8,3.0,8.5,16.5,12.5,30.5,71.0,0.3465
15,36,72,72,126,6,8,8,6,8,3.0,8.5,16.5,12.5,28.5,69.0,0.3695
15,36,72,69,135,6,8,8,6,6,3.0,8.5,16.5,12.0,23.0,63.0,0.3535
15,36,72,69,132,6,8,8,6,6,3.0,8.5,16.5,12.0,22.5,62.5,0.3615
15,36,72,69,135,6,8,8,6,8,3.0,8.5,16.5,12.0,30.5,70.5,0.3545
15,36,72,69,126,6,8,8,6,8,3.0,8.5,16.5,12.0,28.5,68.5,0.3765
15,36,72,72,135,6,8,8,8,6,3.0,8.5,16.5,16.5,23.0,67.5,0.338
15,36,72,72,132,6,8,8,8,6,3.0,8.5,16.5,16.5,22.5,67.0,0.343
15,36,72,72,135,6,8,8,8,8,3.0,8.5,16.5,16.5,30.5,75.0,0.3415
15,36,72,72,126,6,8,8,8,8,3.0,8.5,16.5,16.5,28.5,73.0,0.361
15,36,72,63,135,6,8,8,8,6,3.0,8.5,16.5,14.5,23.0,65.5,0.3655
15,36,72,63,132,6,8,8,8,6,3.0,8.5,16.5,14.5,22.5,65.0,0.3785
15,36,72,63,135,6,8,8,8,8,3.0,8.5,16.5,14.5,30.5,73.0,0.3705
15,36,72,63,126,6,8,8,8,8,3.0,8.5,16.5,14.5,28.5,71.0,0.4025
15,36,63,72,135,6,8,8,6,6,3.0,8.5,14.5,12.5,23.0,61.5,0.275
15,36,63,72,132,6,8,8,6,6,3.0,8.5,14.5,12.5,22.5,61.0,0.279
15,36,63,72,135,6,8,8,6,8,3.0,8.5,14.5,12.5,30.5,69.0,0.2775
15,36,63,72,126,6,8,8,6,8,3.0,8.5,14.5,12.5,28.5,67.0,0.2965
15,36,63,69,135,6,8,8,6,6,3.0,8.5,14.5,12.0,23.0,61.0,0.273
15,36,63,69,132,6,8,8,6,6,3.0,8.5,14.5,12.0,22.5,60.5,0.273
15,36,63,69,135,6,8,8,6,8,3.0,8.5,14.5,12.0,30.5,68.5,0.28
15,36,63,69,126,6,8,8,6,8,3.0,8.5,14.5,12.0,28.5,66.5,0.297
15,36,63,72,135,6,8,8,8,6,3.0,8.5,14.5,16.5,23.0,65.5,0.254
15,36,63,72,132,6,8,8,8,6,3.0,8.5,14.5,16.5,22.5,65.0,0.26
15,36,63,72,135,6,8,8,8,8,3.0,8.5,14.5,16.5,30.5,73.0,0.268
15,36,63,72,126,6,8,8,8,8,3.0,8.5,14.5,16.5,28.5,71.0,0.278
15,36,63,63,135,6,8,8,8,6,3.0,8.5,14.5,14.5,23.0,63.5,0.2755
15,36,63,63,132,6,8,8,8,6,3.0,8.5,14.5,14.5,22.5,63.0,0.276
15,36,63,63,135,6,8,8,8,8,3.0,8.5,14.5,14.5,30.5,71.0,0.2805
15,36,63,63,126,6,8,8,8,8,3.0,8.5,14.5,14.5,28.5,69.0,0.298
15,27,72,72,135,6,8,6,6,6,3.0,6.5,12.5,12.5,23.0,57.5,0.2425
15,27,72,72,132,6,8,6,6,6,3.0,6.5,12.5,12.5,22.5,57.0,0.248
15,27,72,72,135,6,8,6,6,8,3.0,6.5,12.5,12.5,30.5,65.0,0.2465
15,27,72,72,126,6,8,6,6,8,3.0,6.5,12.5,12.5,28.5,63.0,0.2695
15,27,72,69,135,6,8,6,6,6,3.0,6.5,12.5,12.0,23.0,57.0,0.246
15,27,72,69,132,6,8,6,6,6,3.0,6.5,12.5,12.0,22.5,56.5,0.2525
15,27,72,69,135,6,8,6,6,8,3.0,6.5,12.5,12.0,30.5,64.5,0.2445
15,27,72,69,126,6,8,6,6,8,3.0,6.5,12.5,12.0,28.5,62.5,0.2655
15,27,72,72,135,6,8,6,8,6,3.0,6.5,12.5,16.5,23.0,61.5,0.2355
15,27,72,72,132,6,8,6,8,6,3.0,6.5,12.5,16.5,22.5,61.0,0.2395
15,27,72,72,135,6,8,6,8,8,3.0,6.5,12.5,16.5,30.5,69.0,0.2405
15,27,72,72,126,6,8,6,8,8,3.0,6.5,12.5,16.5,28.5,67.0,0.255
15,27,72,63,135,6,8,6,8,6,3.0,6.5,12.5,14.5,23.0,59.5,0.2555
15,27,72,63,132,6,8,6,8,6,3.0,6.5,12.5,14.5,22.5,59.0,0.2605
15,27,72,63,135,6,8,6,8,8,3.0,6.5,12.5,14.5,30.5,67.0,0.259
15,27,72,63,126,6,8,6,8,8,3.0,6.5,12.5,14.5,28.5,65.0,0.2835
15,27,69,72,135,6,8,6,6,6,3.0,6.5,12.0,12.5,23.0,57.0,0.253
15,27,69,72,132,6,8,6,6,6,3.0,6.5,12.0,12.5,22.5,56.5,0.2545
15,27,69,72,135,6,8,6,6,8,3.0,6.5,12.0,12.5,30.5,64.5,0.2575
15,27,69,72,126,6,8,6,6,8,3.0,6.5,12.0,12.5,28.5,62.5,0.2775
15,27,69,69,135,6,8,6,6,6,3.0,6.5,12.0,12.0,23.0,56.5,0.257
15,27,69,69,132,6,8,6,6,6,3.0,6.5,12.0,12.0,22.5,56.0,0.2575
15,27,69,69,135,6,8,6,6,8,3.0,6.5,12.0,12.0,30.5,64.0,0.256
15,27,69,69,126,6,8,6,6,8,3.0,6.5,12.0,12.0,28.5,62.0,0.2865
15,27,69,72,135,6,8,6,8,6,3.0,6.5,12.0,16.5,23.0,61.0,0.2355
15,27,69,72,132,6,8,6,8,6,3.0,6.5,12.0,16.5,22.5,60.5,0.241
15,27,69,72,135,6,8,6,8,8,3.0,6.5,12.0,16.5,30.5,68.5,0.2445
15,27,69,72,126,6,8,6,8,8,3.0,6.5,12.0,16.5,28.5,66.5,0.2535
15,27,69,63,135,6,8,6,8,6,3.0,6.5,12.0,14.5,23.0,59.0,0.2555
15,27,69,63,132,6,8,6,8,6,3.0,6.5,12.0,14.5,22.5,58.5,0.26
15,27,69,63,135,6,8,6,8,8,3.0,6.5,12.0,14.5,30.5,66.5,0.2685
15,27,69,63,126,6,8,6,8,8,3.0,6.5,12.0,14.5,28.5,64.5,0.296
15,27,72,72,135,6,8,8,6,6,3.0,6.5,16.5,12.5,23.0,61.5,0.2405
15,27,72,72,132,6,8,8,6,6,3.0,6.5,16.5,12.5,22.5,61.0,0.2465
15,27,72,72,135,6,8,8,6,8,3.0,6.5,16.5,12.5,30.5,69.0,0.246
15,27,72,72,126,6,8,8,6,8,3.0,6.5,16.5,12.5,28.5,67.0,0.266
15,27,72,69,135,6,8,8,6,6,3.0,6.5,16.5,12.0,23.0,61.0,0.241
15,27,72,69,132,6,8,8,6,6,3.0,6.5,16.5,12.0,22.5,60.5,0.25
15,27,72,69,135,6,8,8,6,8,3.0,6.5,16.5,12.0,30.5,68.5,0.2485
15,27,72,69,126,6,8,8,6,8,3.0,6.5,16.5,12.0,28.5,66.5,0.2695
15,27,72,72,135,6,8,8,8,6,3.0,6.5,16.5,16.5,23.0,65.5,0.235
15,27,72,72,132,6,8,8,8,6,3.0,6.5,16.5,16.5,22.5,65.0,0.2425
15,27,72,72,135,6,8,8,8,8,3.0,6.5,16.5,16.5,30.5,73.0,0.2395
15,27,72,72,126,6,8,8,8,8,3.0,6.5,16.5,16.5,28.5,71.0,0.2575
15,27,72,63,135,6,8,8,8,6,3.0,6.5,16.5,14.5,23.0,63.5,0.2575
15,27,72,63,132,6,8,8,8,6,3.0,6.5,16.5,14.5,22.5,63.0,0.262
15,27,72,63,135,6,8,8,8,8,3.0,6.5,16.5,14.5,30.5,71.0,0.264
15,27,72,63,126,6,8,8,8,8,3.0,6.5,16.5,14.5,28.5,69.0,0.2845
15,27,63,72,135,6,8,8,6,6,3.0,6.5,14.5,12.5,23.0,59.5,0.2045
15,27,63,72,132,6,8,8,6,6,3.0,6.5,14.5,12.5,22.5,59.0,0.2045
15,27,63,72,135,6,8,8,6,8,3.0,6.5,14.5,12.5,30.5,67.0,0.208
15,27,63,72,126,6,8,8,6,8,3.0,6.5,14.5,12.5,28.5,65.0,0.2125
15,27,63,69,135,6,8,8,6,6,3.0,6.5,14.5,12.0,23.0,59.0,0.205
15,27,63,69,132,6,8,8,6,6,3.0,6.5,14.5,12.0,22.5,58.5,0.206
15,27,63,69,135,6,8,8,6,8,3.0,6.5,14.5,12.0,30.5,66.5,0.209
15,27,63,69,126,6,8,8,6,8,3.0,6.5,14.5,12.0,28.5,64.5,0.215
15,27,63,72,135,6,8,8,8,6,3.0,6.5,14.5,16.5,23.0,63.5,0.1995
15,27,63,72,132,6,8,8,8,6,3.0,6.5,14.5,16.5,22.5,63.0,0.2
15,27,63,72,135,6,8,8,8,8,3.0,6.5,14.5,16.5,30.5,71.0,0.202
15,27,63,72,126,6,8,8,8,8,3.0,6.5,14.5,16.5,28.5,69.0,0.206
15,27,63,63,135,6,8,8,8,6,3.0,6.5,14.5,14.5,23.0,61.5,0.2035
15,27,63,63,132,6,8,8,8,6,3.0,6.5,14.5,14.5,22.5,61.0,0.2035
15,27,63,63,135,6,8,8,8,8,3.0,6.5,14.5,14.5,30.5,69.0,0.212
15,27,63,63,126,6,8,8,8,8,3.0,6.5,14.5,14.5,28.5,67.0,0.2125
18,36,72,72,135,8,6,6,6,6,4.5,6.5,12.5,12.5,23.0,59.0,0.5725
18,36,72,72,132,8,6,6,6,6,4.5,6.5,12.5,12.5,22.5,58.5,0.5735
18,36,72,72,135,8,6,6,6,8,4.5,6.5,12.5,12.5,30.5,66.5,0.5665
18,36,72,72,126,8,6,6,6,8,4.5,6.5,12.5,12.5,28.5,64.5,0.554
18,36,72,69,135,8,6,6,6,6,4.5,6.5,12.5,12.0,23.0,58.5,0.543
18,36,72,69,132,8,6,6,6,6,4.5,6.5,12.5,12.0,22.5,58.0,0.5395
18,36,72,69,135,8,6,6,6,8,4.5,6.5,12.5,12.0,30.5,66.0,0.5385
18,36,72,69,126,8,6,6,6,8,4.5,6.5,12.5,12.0,28.5,64.0,0.525
18,36,72,72,135,8,6,6,8,6,4.5,6.5,12.5,16.5,23.0,63.0,0.577
18,36,72,72,132,8,6,6,8,6,4.5,6.5,12.5,16.5,22.5,62.5,0.5725
18,36,72,72,135,8,6,6,8,8,4.5,6.5,12.5,16.5,30.5,70.5,0.5715
18,36,72,72,126,8,6,6,8,8,4.5,6.5,12.5,16.5,28.5,68.5,0.5605
18,36,72,63,135,8,6,6,8,6,4.5,6.5,12.5,14.5,23.0,61.0,0.5515
18,36,72,63,132,8,6,6,8,6,4.5,6.5,12.5,14.5,22.5,60.5,0.5445
18,36,72,63,135,8,6,6,8,8,4.5,6.5,12.5,14.5,30.5,68.5,0.5385
18,36,72,63,126,8,6,6,8,8,4.5,6.5,12.5,14.5,28.5,66.5,0.5175
18,36,69,72,135,8,6,6,6,6,4.5,6.5,12.0,12.5,23.0,58.5,0.581
18,36,69,72,132,8,6,6,6,6,4.5,6.5,12.0,12.5,22.5,58.0,0.5835
18,36,69,72,135,8,6,6,6,8,4.5,6.5,12.0,12.5,30.5,66.0,0.5835
18,36,69,72,126,8,6,6,6,8,4.5,6.5,12.0,12.5,28.5,64.0,0.5845
18,36,69,69,135,8,6,6,6,6,4.5,6.5,12.0,12.0,23.0,58.0,0.5685
18,36,69,69,132,8,6,6,6,6,4.5,6.5,12.0,12.0,22.5,57.5,0.5695
18,36,69,69,135,8,6,6,6,8,4.5,6.5,12.0,12.0,30.5,65.5,0.564
18,36,69,69,126,8,6,6,6,8,4.5,6.5,12.0,12.0,28.5,63.5,0.56
18,36,69,72,135,8,6,6,8,6,4.5,6.5,12.0,16.5,23.0,62.5,0.5675
18,36,69,72,132,8,6,6,8,6,4.5,6.5,12.0,16.5,22.5,62.0,0.576
18,36,69,72,135,8,6,6,8,8,4.5,6.5,12.0,16.5,30.5,70.0,0.5725
18,36,69,72,126,8,6,6,8,8,4.5,6.5,12.0,16.5,28.5,68.0,0.5785
18,36,69,63,135,8,6,6,8,6,4.5,6.5,12.0,14.5,23.0,60.5,0.5495
18,36,69,63,132,8,6,6,8,6,4.5,6.5,12.0,14.5,22.5,60.0,0.55
18,36,69,63,135,8,6,6,8,8,4.5,6.5,12.0,14.5,30.5,68.0,0.5525
18,36,69,63,126,8,6,6,8,8,4.5,6.5,12.0,14.5,28.5,66.0,0.5395
18,36,72,72,135,8,6,8,6,6,4.5,6.5,16.5,12.5,23.0,63.0,0.576
18,36,72,72,132,8,6,8,6,6,4.5,6.5,16.5,12.5,22.5,62.5,0.581
18,36,72,72,135,8,6,8,6,8,4.5,6.5,16.5,12.5,30.5,70.5,0.5705
18,36,72,72,126,8,6,8,6,8,4.5,6.5,16.5,12.5,28.5,68.5,0.572
18,36,72,69,135,8,6,8,6,6,4.5,6.5,16.5,12.0,23.0,62.5,0.56
18,36,72,69,132,8,6,8,6,6,4.5,6.5,16.5,12.0,22.5,62.0,0.5565
18,36,72,69,135,8,6,8,6,8,4.5,6.5,16.5,12.0,30.5,70.0,0.552
18,36,72,69,126,8,6,8,6,8,4.5,6.5,16.5,12.0,28.5,68.0,0.5395
18,36,72,72,135,8,6,8,8,6,4.5,6.5,16.5,16.5,23.0,67.0,0.576
18,36,72,72,132,8,6,8,8,6,4.5,6.5,16.5,16.5,22.5,66.5,0.5815
18,36,72,72,135,8,6,8,8,8,4.5,6.5,16.5,16.5,30.5,74.5,0.576
18,36,72,72,126,8,6,8,8,8,4.5,6.5,16.5,16.5,28.5,72.5,0.5725
18,36,72,63,135,8,6,8,8,6,4.5,6.5,16.5,14.5,23.0,65.0,0.5545
18,36,72,63,132,8,6,8,8,6,4.5,6.5,16.5,14.5,22.5,64.5,0.556
18,36,72,63,135,8,6,8,8,8,4.5,6.5,16.5,14.5,30.5,72.5,0.5525
18,36,72,63,126,8,6,8,8,8,4.5,6.5,16.5,14.5,28.5,70.5,0.537
18,36,63,72,135,8,6,8,6,6,4.5,6.5,14.5,12.5,23.0,61.0,0.42
18,36,63,72,132,8,6,8,6,6,4.5,6.5,14.5,12.5,22.5,60.5,0.429
18,36,63,72,135,8,6,8,6,8,4.5,6.5,14.5,12.5,30.5,68.5,0.4325
