conv1_pruning,conv2_pruning,conv3_pruning,conv4_pruning,conv5_pruning,conv1_bits,conv2_bits,conv3_bits,conv4_bits,conv5_bits,conv1_bram,conv2_bram,conv3_bram,conv4_bram,conv5_bram,brams,accuracy
18,27,63,63,126,6,8,8,8,8,3.5,6.5,14.5,14.5,28.5,67.5,0.2819890842935112
15,36,72,72,135,6,6,6,6,6,3.0,6.5,12.5,12.5,23.0,57.5,0.42995755003032143
15,36,72,72,132,6,6,6,6,6,3.0,6.5,12.5,12.5,22.5,57.0,0.3959975742874469
15,36,72,72,135,6,6,6,6,8,3.0,6.5,12.5,12.5,30.5,65.0,0.4426925409338993
15,36,72,72,126,6,6,6,6,8,3.0,6.5,12.5,12.5,28.5,63.0,0.3790175864160097
15,36,72,69,135,6,6,6,6,6,3.0,6.5,12.5,12.0,23.0,57.0,0.44451182534869615
15,36,72,69,132,6,6,6,6,6,3.0,6.5,12.5,12.0,22.5,56.5,0.39963614311704065
15,36,72,69,135,6,6,6,6,8,3.0,6.5,12.5,12.0,30.5,64.5,0.4475439660400243
15,36,72,69,126,6,6,6,6,8,3.0,6.5,12.5,12.0,28.5,62.5,0.38811400848999394
15,36,72,72,135,6,6,6,8,6,3.0,6.5,12.5,16.5,23.0,61.5,0.4414796846573681
15,36,72,72,132,6,6,6,8,6,3.0,6.5,12.5,16.5,22.5,61.0,0.40024257125530627
15,36,72,72,135,6,6,6,8,8,3.0,6.5,12.5,16.5,30.5,69.0,0.4426925409338993
15,36,72,72,126,6,6,6,8,8,3.0,6.5,12.5,16.5,28.5,67.0,0.3862947240751971
15,36,72,63,135,6,6,6,8,6,3.0,6.5,12.5,14.5,23.0,59.5,0.4178289872650091
15,36,72,63,132,6,6,6,8,6,3.0,6.5,12.5,14.5,22.5,59.0,0.3850818677986659
15,36,72,63,135,6,6,6,8,8,3.0,6.5,12.5,14.5,30.5,67.0,0.42935112189205576
15,36,72,63,126,6,6,6,8,8,3.0,6.5,12.5,14.5,28.5,65.0,0.3802304426925409
15,36,69,72,135,6,6,6,6,6,3.0,6.5,12.0,12.5,23.0,57.0,0.3856882959369315
15,36,69,72,132,6,6,6,6,6,3.0,6.5,12.0,12.5,22.5,56.5,0.3426318981200728
15,36,69,72,135,6,6,6,6,8,3.0,6.5,12.0,12.5,30.5,64.5,0.3905397210430564
15,36,69,72,126,6,6,6,6,8,3.0,6.5,12.0,12.5,28.5,62.5,0.3238326258338387
15,36,69,69,135,6,6,6,6,6,3.0,6.5,12.0,12.0,23.0,56.5,0.3959975742874469
15,36,69,69,132,6,6,6,6,6,3.0,6.5,12.0,12.0,22.5,56.0,0.35657974530018194
15,36,69,69,135,6,6,6,6,8,3.0,6.5,12.0,12.0,30.5,64.0,0.4008489993935719
15,36,69,69,126,6,6,6,6,8,3.0,6.5,12.0,12.0,28.5,62.0,0.34687689508793207
15,36,69,72,135,6,6,6,8,6,3.0,6.5,12.0,16.5,23.0,61.0,0.3862947240751971
15,36,69,72,132,6,6,6,8,6,3.0,6.5,12.0,16.5,22.5,60.5,0.34202546998180716
15,36,69,72,135,6,6,6,8,8,3.0,6.5,12.0,16.5,30.5,68.5,0.3905397210430564
15,36,69,72,126,6,6,6,8,8,3.0,6.5,12.0,16.5,28.5,66.5,0.3244390539721043
15,36,69,63,135,6,6,6,8,6,3.0,6.5,12.0,14.5,23.0,59.0,0.39357186173438446
15,36,69,63,132,6,6,6,8,6,3.0,6.5,12.0,14.5,22.5,58.5,0.34202546998180716
15,36,69,63,135,6,6,6,8,8,3.0,6.5,12.0,14.5,30.5,66.5,0.3959975742874469
15,36,69,63,126,6,6,6,8,8,3.0,6.5,12.0,14.5,28.5,64.5,0.34081261370527594
15,36,72,72,135,6,6,8,6,6,3.0,6.5,16.5,12.5,23.0,61.5,0.4342025469981807
15,36,72,72,132,6,6,8,6,6,3.0,6.5,16.5,12.5,22.5,61.0,0.40388114008489995
15,36,72,72,135,6,6,8,6,8,3.0,6.5,16.5,12.5,30.5,69.0,0.4372346876895088
15,36,72,72,126,6,6,8,6,8,3.0,6.5,16.5,12.5,28.5,67.0,0.3941782898726501
15,36,72,69,135,6,6,8,6,6,3.0,6.5,16.5,12.0,23.0,61.0,0.43905397210430563
15,36,72,69,132,6,6,8,6,6,3.0,6.5,16.5,12.0,22.5,60.5,0.39721043056397815
15,36,72,69,135,6,6,8,6,8,3.0,6.5,16.5,12.0,30.5,68.5,0.44329896907216493
15,36,72,69,126,6,6,8,6,8,3.0,6.5,16.5,12.0,28.5,66.5,0.38447543966040026
15,36,72,72,135,6,6,8,8,6,3.0,6.5,16.5,16.5,23.0,65.5,0.4366282595512432
15,36,72,72,132,6,6,8,8,6,3.0,6.5,16.5,16.5,22.5,65.0,0.406913280776228
15,36,72,72,135,6,6,8,8,8,3.0,6.5,16.5,16.5,30.5,73.0,0.44026682838083686
15,36,72,72,126,6,6,8,8,8,3.0,6.5,16.5,16.5,28.5,71.0,0.38204972710733776
15,36,72,63,135,6,6,8,8,6,3.0,6.5,16.5,14.5,23.0,63.5,0.4166161309884779
15,36,72,63,132,6,6,8,8,6,3.0,6.5,16.5,14.5,22.5,63.0,0.38144329896907214
15,36,72,63,135,6,6,8,8,8,3.0,6.5,16.5,14.5,30.5,71.0,0.4214675560946028
15,36,72,63,126,6,6,8,8,8,3.0,6.5,16.5,14.5,28.5,69.0,0.3802304426925409
15,36,63,72,135,6,6,8,6,6,3.0,6.5,14.5,12.5,23.0,59.5,0.2862340812613705
15,36,63,72,132,6,6,8,6,6,3.0,6.5,14.5,12.5,22.5,59.0,0.25288053365676166
15,36,63,72,135,6,6,8,6,8,3.0,6.5,14.5,12.5,30.5,67.0,0.2910855063674955
15,36,63,72,126,6,6,8,6,8,3.0,6.5,14.5,12.5,28.5,65.0,0.25712553062462096
15,36,63,69,135,6,6,8,6,6,3.0,6.5,14.5,12.0,23.0,59.0,0.27228623408126135
15,36,63,69,132,6,6,8,6,6,3.0,6.5,14.5,12.0,22.5,58.5,0.23953911461491814
15,36,63,69,135,6,6,8,6,8,3.0,6.5,14.5,12.0,30.5,66.5,0.2813826561552456
15,36,63,69,126,6,6,8,6,8,3.0,6.5,14.5,12.0,28.5,64.5,0.24075197089144937
15,36,63,72,135,6,6,8,8,6,3.0,6.5,14.5,16.5,23.0,63.5,0.296543359611886
15,36,63,72,132,6,6,8,8,6,3.0,6.5,14.5,16.5,22.5,63.0,0.25833838690115224
15,36,63,72,135,6,6,8,8,8,3.0,6.5,14.5,16.5,30.5,71.0,0.29957550030321406
15,36,63,72,126,6,6,8,8,8,3.0,6.5,14.5,16.5,28.5,69.0,0.25591267434808973
15,36,63,63,135,6,6,8,8,6,3.0,6.5,14.5,14.5,23.0,61.5,0.2644026682838084
15,36,63,63,132,6,6,8,8,6,3.0,6.5,14.5,14.5,22.5,61.0,0.22862340812613705
15,36,63,63,135,6,6,8,8,8,3.0,6.5,14.5,14.5,30.5,69.0,0.2668283808368708
15,36,63,63,126,6,6,8,8,8,3.0,6.5,14.5,14.5,28.5,67.0,0.22741055184960582
15,33,72,72,135,6,6,6,6,6,3.0,6.0,12.5,12.5,23.0,57.0,0.28805336567616735
15,33,72,72,132,6,6,6,6,6,3.0,6.0,12.5,12.5,22.5,56.5,0.2619769557307459
15,33,72,72,135,6,6,6,6,8,3.0,6.0,12.5,12.5,30.5,64.5,0.28987265009096425
15,33,72,72,126,6,6,6,6,8,3.0,6.0,12.5,12.5,28.5,62.5,0.23650697392359005
15,33,72,69,135,6,6,6,6,6,3.0,6.0,12.5,12.0,23.0,56.5,0.3165554881746513
15,33,72,69,132,6,6,6,6,6,3.0,6.0,12.5,12.0,22.5,56.0,0.28320194057004244
15,33,72,69,135,6,6,6,6,8,3.0,6.0,12.5,12.0,30.5,64.0,0.30927835051546393
15,33,72,69,126,6,6,6,6,8,3.0,6.0,12.5,12.0,28.5,62.0,0.27228623408126135
15,33,72,72,135,6,6,6,8,6,3.0,6.0,12.5,16.5,23.0,61.0,0.27895694360218315
15,33,72,72,132,6,6,6,8,6,3.0,6.0,12.5,16.5,22.5,60.5,0.25288053365676166
15,33,72,72,135,6,6,6,8,8,3.0,6.0,12.5,16.5,30.5,68.5,0.27349909035779263
15,33,72,72,126,6,6,6,8,8,3.0,6.0,12.5,16.5,28.5,66.5,0.22134627046694966
15,33,72,63,135,6,6,6,8,6,3.0,6.0,12.5,14.5,23.0,59.0,0.2971497877501516
15,33,72,63,132,6,6,6,8,6,3.0,6.0,12.5,14.5,22.5,58.5,0.2765312310491207
15,33,72,63,135,6,6,6,8,8,3.0,6.0,12.5,14.5,30.5,66.5,0.29411764705882354
15,33,72,63,126,6,6,6,8,8,3.0,6.0,12.5,14.5,28.5,64.5,0.27167980594299573
15,33,69,72,135,6,6,6,6,6,3.0,6.0,12.0,12.5,23.0,56.5,0.24802910855063676
15,33,69,72,132,6,6,6,6,6,3.0,6.0,12.0,12.5,22.5,56.0,0.20679199514857488
15,33,69,72,135,6,6,6,6,8,3.0,6.0,12.0,12.5,30.5,64.0,0.24499696785930866
15,33,69,72,126,6,6,6,6,8,3.0,6.0,12.0,12.5,28.5,62.0,0.18556701030927836
15,33,69,69,135,6,6,6,6,6,3.0,6.0,12.0,12.0,23.0,56.0,0.2607640994542147
15,33,69,69,132,6,6,6,6,6,3.0,6.0,12.0,12.0,22.5,55.5,0.23832625833838691
15,33,69,69,135,6,6,6,6,8,3.0,6.0,12.0,12.0,30.5,63.5,0.26318981200727715
15,33,69,69,126,6,6,6,6,8,3.0,6.0,12.0,12.0,28.5,61.5,0.2268041237113402
15,33,69,72,135,6,6,6,8,6,3.0,6.0,12.0,16.5,23.0,60.5,0.22437841115827775
15,33,69,72,132,6,6,6,8,6,3.0,6.0,12.0,16.5,22.5,60.0,0.19708914493632504
15,33,69,72,135,6,6,6,8,8,3.0,6.0,12.0,16.5,30.5,68.0,0.22377198302001214
15,33,69,72,126,6,6,6,8,8,3.0,6.0,12.0,16.5,28.5,66.0,0.17647058823529413
15,33,69,63,135,6,6,6,8,6,3.0,6.0,12.0,14.5,23.0,58.5,0.23226197695573075
15,33,69,63,132,6,6,6,8,6,3.0,6.0,12.0,14.5,22.5,58.0,0.22316555488174653
15,33,69,63,135,6,6,6,8,8,3.0,6.0,12.0,14.5,30.5,66.0,0.23529411764705882
15,33,69,63,126,6,6,6,8,8,3.0,6.0,12.0,14.5,28.5,64.0,0.21588841722255914
15,33,72,72,135,6,6,8,6,6,3.0,6.0,16.5,12.5,23.0,61.0,0.27956337174044876
15,33,72,72,132,6,6,8,6,6,3.0,6.0,16.5,12.5,22.5,60.5,0.2498483929654336
15,33,72,72,135,6,6,8,6,8,3.0,6.0,16.5,12.5,30.5,68.5,0.28320194057004244
15,33,72,72,126,6,6,8,6,8,3.0,6.0,16.5,12.5,28.5,66.5,0.23650697392359005
15,33,72,69,135,6,6,8,6,6,3.0,6.0,16.5,12.0,23.0,60.5,0.3007883565797453
15,33,72,69,132,6,6,8,6,6,3.0,6.0,16.5,12.0,22.5,60.0,0.26804123711340205
15,33,72,69,135,6,6,8,6,8,3.0,6.0,16.5,12.0,30.5,68.0,0.2971497877501516
15,33,72,69,126,6,6,8,6,8,3.0,6.0,16.5,12.0,28.5,66.0,0.25288053365676166
15,33,72,72,135,6,6,8,8,6,3.0,6.0,16.5,16.5,23.0,65.0,0.26864766525166767
15,33,72,72,132,6,6,8,8,6,3.0,6.0,16.5,16.5,22.5,64.5,0.2425712553062462
15,33,72,72,135,6,6,8,8,8,3.0,6.0,16.5,16.5,30.5,72.5,0.2710733778047301
15,33,72,72,126,6,6,8,8,8,3.0,6.0,16.5,16.5,28.5,70.5,0.21710127349909036
15,33,72,63,135,6,6,8,8,6,3.0,6.0,16.5,14.5,23.0,63.0,0.2813826561552456
15,33,72,63,132,6,6,8,8,6,3.0,6.0,16.5,14.5,22.5,62.5,0.27228623408126135
15,33,72,63,135,6,6,8,8,8,3.0,6.0,16.5,14.5,30.5,70.5,0.27956337174044876
15,33,72,63,126,6,6,8,8,8,3.0,6.0,16.5,14.5,28.5,68.5,0.25773195876288657
15,33,63,72,135,6,6,8,6,6,3.0,6.0,14.5,12.5,23.0,59.0,0.24499696785930866
15,33,63,72,132,6,6,8,6,6,3.0,6.0,14.5,12.5,22.5,58.5,0.20497271073377804
15,33,63,72,135,6,6,8,6,8,3.0,6.0,14.5,12.5,30.5,66.5,0.2504548211036992
15,33,63,72,126,6,6,8,6,8,3.0,6.0,14.5,12.5,28.5,64.5,0.1958762886597938
15,33,63,69,135,6,6,8,6,6,3.0,6.0,14.5,12.0,23.0,58.5,0.24075197089144937
15,33,63,69,132,6,6,8,6,6,3.0,6.0,14.5,12.0,22.5,58.0,0.20618556701030927
15,33,63,69,135,6,6,8,6,8,3.0,6.0,14.5,12.0,30.5,66.0,0.24863553668890237
15,33,63,69,126,6,6,8,6,8,3.0,6.0,14.5,12.0,28.5,64.0,0.20072771376591875
15,33,63,72,135,6,6,8,8,6,3.0,6.0,14.5,16.5,23.0,63.0,0.24560339599757428
15,33,63,72,132,6,6,8,8,6,3.0,6.0,14.5,16.5,22.5,62.5,0.20497271073377804
15,33,63,72,135,6,6,8,8,8,3.0,6.0,14.5,16.5,30.5,70.5,0.24742268041237114
15,33,63,72,126,6,6,8,8,8,3.0,6.0,14.5,16.5,28.5,68.5,0.18981200727713765
15,33,63,63,135,6,6,8,8,6,3.0,6.0,14.5,14.5,23.0,61.0,0.23044269254093389
15,33,63,63,132,6,6,8,8,6,3.0,6.0,14.5,14.5,22.5,60.5,0.19102486355366888
15,33,63,63,135,6,6,8,8,8,3.0,6.0,14.5,14.5,30.5,68.5,0.23044269254093389
15,33,63,63,126,6,6,8,8,8,3.0,6.0,14.5,14.5,28.5,66.5,0.18981200727713765
15,36,72,72,135,6,8,6,6,6,3.0,8.5,12.5,12.5,23.0,59.5,0.4057004244996968
15,36,72,72,132,6,8,6,6,6,3.0,8.5,12.5,12.5,22.5,59.0,0.37355973317161917
15,36,72,72,135,6,8,6,6,8,3.0,8.5,12.5,12.5,30.5,67.0,0.406913280776228
15,36,72,72,126,6,8,6,6,8,3.0,8.5,12.5,12.5,28.5,65.0,0.34990903577926014
15,36,72,69,135,6,8,6,6,6,3.0,8.5,12.5,12.0,23.0,59.0,0.4008489993935719
15,36,72,69,132,6,8,6,6,6,3.0,8.5,12.5,12.0,22.5,58.5,0.3650697392359005
15,36,72,69,135,6,8,6,6,8,3.0,8.5,12.5,12.0,30.5,66.5,0.4099454214675561
15,36,72,69,126,6,8,6,6,8,3.0,8.5,12.5,12.0,28.5,64.5,0.35172832019405703
15,36,72,72,135,6,8,6,8,6,3.0,8.5,12.5,16.5,23.0,63.5,0.39842328684050937
15,36,72,72,132,6,8,6,8,6,3.0,8.5,12.5,16.5,22.5,63.0,0.36567616737416614
15,36,72,72,135,6,8,6,8,8,3.0,8.5,12.5,16.5,30.5,71.0,0.39781685870224376
15,36,72,72,126,6,8,6,8,8,3.0,8.5,12.5,16.5,28.5,69.0,0.3395997574287447
15,36,72,63,135,6,8,6,8,6,3.0,8.5,12.5,14.5,23.0,61.5,0.4014554275318375
15,36,72,63,132,6,8,6,8,6,3.0,8.5,12.5,14.5,22.5,61.0,0.3644633110976349
15,36,72,63,135,6,8,6,8,8,3.0,8.5,12.5,14.5,30.5,69.0,0.406913280776228
15,36,72,63,126,6,8,6,8,8,3.0,8.5,12.5,14.5,28.5,67.0,0.35779260157671317
15,36,69,72,135,6,8,6,6,6,3.0,8.5,12.0,12.5,23.0,59.0,0.3480897513644633
15,36,69,72,132,6,8,6,6,6,3.0,8.5,12.0,12.5,22.5,58.5,0.3086719223771983
15,36,69,72,135,6,8,6,6,8,3.0,8.5,12.0,12.5,30.5,66.5,0.3553668890236507
15,36,69,72,126,6,8,6,6,8,3.0,8.5,12.0,12.5,28.5,64.5,0.28865979381443296
15,36,69,69,135,6,8,6,6,6,3.0,8.5,12.0,12.0,23.0,58.5,0.36628259551243175
15,36,69,69,132,6,8,6,6,6,3.0,8.5,12.0,12.0,22.5,58.0,0.3244390539721043
15,36,69,69,135,6,8,6,6,8,3.0,8.5,12.0,12.0,30.5,66.0,0.3693147362037599
15,36,69,69,126,6,8,6,6,8,3.0,8.5,12.0,12.0,28.5,64.0,0.30927835051546393
15,36,69,72,135,6,8,6,8,6,3.0,8.5,12.0,16.5,23.0,63.0,0.3389933292904791
15,36,69,72,132,6,8,6,8,6,3.0,8.5,12.0,16.5,22.5,62.5,0.3026076409945421
15,36,69,72,135,6,8,6,8,8,3.0,8.5,12.0,16.5,30.5,70.5,0.34141904184354155
15,36,69,72,126,6,8,6,8,8,3.0,8.5,12.0,16.5,28.5,68.5,0.2777440873256519
15,36,69,63,135,6,8,6,8,6,3.0,8.5,12.0,14.5,23.0,61.0,0.35961188599151
15,36,69,63,132,6,8,6,8,6,3.0,8.5,12.0,14.5,22.5,60.5,0.3286840509399636
15,36,69,63,135,6,8,6,8,8,3.0,8.5,12.0,14.5,30.5,68.5,0.36810187992722865
15,36,69,63,126,6,8,6,8,8,3.0,8.5,12.0,14.5,28.5,66.5,0.32504548211036993
15,36,72,72,135,6,8,8,6,6,3.0,8.5,16.5,12.5,23.0,63.5,0.4063068526379624
15,36,72,72,132,6,8,8,6,6,3.0,8.5,16.5,12.5,22.5,63.0,0.36628259551243175
15,36,72,72,135,6,8,8,6,8,3.0,8.5,16.5,12.5,30.5,71.0,0.41419041843541543
15,36,72,72,126,6,8,8,6,8,3.0,8.5,16.5,12.5,28.5,69.0,0.34505761067313523
15,36,72,69,135,6,8,8,6,6,3.0,8.5,16.5,12.0,23.0,63.0,0.4057004244996968
15,36,72,69,132,6,8,8,6,6,3.0,8.5,16.5,12.0,22.5,62.5,0.3590054578532444
15,36,72,69,135,6,8,8,6,8,3.0,8.5,16.5,12.0,30.5,70.5,0.40873256519102485
15,36,72,69,126,6,8,8,6,8,3.0,8.5,16.5,12.0,28.5,68.5,0.3493026076409945
15,36,72,72,135,6,8,8,8,6,3.0,8.5,16.5,16.5,23.0,67.5,0.4008489993935719
15,36,72,72,132,6,8,8,8,6,3.0,8.5,16.5,16.5,22.5,67.0,0.3705275924802911
15,36,72,72,135,6,8,8,8,8,3.0,8.5,16.5,16.5,30.5,75.0,0.40873256519102485
15,36,72,72,126,6,8,8,8,8,3.0,8.5,16.5,16.5,28.5,73.0,0.3383869011522135
15,36,72,63,135,6,8,8,8,6,3.0,8.5,16.5,14.5,23.0,65.5,0.3917525773195876
15,36,72,63,132,6,8,8,8,6,3.0,8.5,16.5,14.5,22.5,65.0,0.35779260157671317
15,36,72,63,135,6,8,8,8,8,3.0,8.5,16.5,14.5,30.5,73.0,0.39781685870224376
15,36,72,63,126,6,8,8,8,8,3.0,8.5,16.5,14.5,28.5,71.0,0.35779260157671317
15,36,63,72,135,6,8,8,6,6,3.0,8.5,14.5,12.5,23.0,61.5,0.27167980594299573
15,36,63,72,132,6,8,8,6,6,3.0,8.5,14.5,12.5,22.5,61.0,0.2425712553062462
15,36,63,72,135,6,8,8,6,8,3.0,8.5,14.5,12.5,30.5,69.0,0.27410551849605824
15,36,63,72,126,6,8,8,6,8,3.0,8.5,14.5,12.5,28.5,67.0,0.24317768344451182
15,36,63,69,135,6,8,8,6,6,3.0,8.5,14.5,12.0,23.0,61.0,0.2607640994542147
15,36,63,69,132,6,8,8,6,6,3.0,8.5,14.5,12.0,22.5,60.5,0.2261976955730746
15,36,63,69,135,6,8,8,6,8,3.0,8.5,14.5,12.0,30.5,68.5,0.26743480897513644
15,36,63,69,126,6,8,8,6,8,3.0,8.5,14.5,12.0,28.5,66.5,0.22377198302001214
15,36,63,72,135,6,8,8,8,6,3.0,8.5,14.5,16.5,23.0,65.5,0.2777440873256519
15,36,63,72,132,6,8,8,8,6,3.0,8.5,14.5,16.5,22.5,65.0,0.24742268041237114
15,36,63,72,135,6,8,8,8,8,3.0,8.5,14.5,16.5,30.5,73.0,0.28259551243177683
15,36,63,72,126,6,8,8,8,8,3.0,8.5,14.5,16.5,28.5,71.0,0.24560339599757428
15,36,63,63,135,6,8,8,8,6,3.0,8.5,14.5,14.5,23.0,63.5,0.2546998180715585
15,36,63,63,132,6,8,8,8,6,3.0,8.5,14.5,14.5,22.5,63.0,0.2189205579138872
15,36,63,63,135,6,8,8,8,8,3.0,8.5,14.5,14.5,30.5,71.0,0.25591267434808973
15,36,63,63,126,6,8,8,8,8,3.0,8.5,14.5,14.5,28.5,69.0,0.21528198908429352
15,27,72,72,135,6,8,6,6,6,3.0,6.5,12.5,12.5,23.0,57.5,0.2025469981807156
15,27,72,72,132,6,8,6,6,6,3.0,6.5,12.5,12.5,22.5,57.0,0.19163129169193452
15,27,72,72,135,6,8,6,6,8,3.0,6.5,12.5,12.5,30.5,65.0,0.20861127956337175
15,27,72,72,126,6,8,6,6,8,3.0,6.5,12.5,12.5,28.5,63.0,0.1873862947240752
15,27,72,69,135,6,8,6,6,6,3.0,6.5,12.5,12.0,23.0,57.0,0.20133414190418436
15,27,72,69,132,6,8,6,6,6,3.0,6.5,12.5,12.0,22.5,56.5,0.18435415403274713
15,27,72,69,135,6,8,6,6,8,3.0,6.5,12.5,12.0,30.5,64.5,0.20133414190418436
15,27,72,69,126,6,8,6,6,8,3.0,6.5,12.5,12.0,28.5,62.5,0.1873862947240752
15,27,72,72,135,6,8,6,8,6,3.0,6.5,12.5,16.5,23.0,61.5,0.20436628259551243
15,27,72,72,132,6,8,6,8,6,3.0,6.5,12.5,16.5,22.5,61.0,0.18617343844754397
15,27,72,72,135,6,8,6,8,8,3.0,6.5,12.5,16.5,30.5,69.0,0.20679199514857488
15,27,72,72,126,6,8,6,8,8,3.0,6.5,12.5,16.5,28.5,67.0,0.18677986658580958
15,27,72,63,135,6,8,6,8,6,3.0,6.5,12.5,14.5,23.0,59.5,0.2261976955730746
15,27,72,63,132,6,8,6,8,6,3.0,6.5,12.5,14.5,22.5,59.0,0.19830200121285627
15,27,72,63,135,6,8,6,8,8,3.0,6.5,12.5,14.5,30.5,67.0,0.22741055184960582
15,27,72,63,126,6,8,6,8,8,3.0,6.5,12.5,14.5,28.5,65.0,0.1958762886597938
15,27,69,72,135,6,8,6,6,6,3.0,6.5,12.0,12.5,23.0,57.0,0.18920557913887204
15,27,69,72,132,6,8,6,6,6,3.0,6.5,12.0,12.5,22.5,56.5,0.17040630685263797
15,27,69,72,135,6,8,6,6,8,3.0,6.5,12.0,12.5,30.5,64.5,0.18981200727713765
15,27,69,72,126,6,8,6,6,8,3.0,6.5,12.0,12.5,28.5,62.5,0.16616130988477865
15,27,69,69,135,6,8,6,6,6,3.0,6.5,12.0,12.0,23.0,56.5,0.18314129775621588
15,27,69,69,132,6,8,6,6,6,3.0,6.5,12.0,12.0,22.5,56.0,0.16191631291691935
15,27,69,69,135,6,8,6,6,8,3.0,6.5,12.0,12.0,30.5,64.0,0.18496058217101274
15,27,69,69,126,6,8,6,6,8,3.0,6.5,12.0,12.0,28.5,62.0,0.16858702243784113
15,27,69,72,135,6,8,6,8,6,3.0,6.5,12.0,16.5,23.0,61.0,0.1873862947240752
15,27,69,72,132,6,8,6,8,6,3.0,6.5,12.0,16.5,22.5,60.5,0.16858702243784113
15,27,69,72,135,6,8,6,8,8,3.0,6.5,12.0,16.5,30.5,68.5,0.19102486355366888
15,27,69,72,126,6,8,6,8,8,3.0,6.5,12.0,16.5,28.5,66.5,0.16252274105518497
15,27,69,63,135,6,8,6,8,6,3.0,6.5,12.0,14.5,23.0,59.0,0.2104305639781686
15,27,69,63,132,6,8,6,8,6,3.0,6.5,12.0,14.5,22.5,58.5,0.18435415403274713
15,27,69,63,135,6,8,6,8,8,3.0,6.5,12.0,14.5,30.5,66.5,0.21406913280776227
15,27,69,63,126,6,8,6,8,8,3.0,6.5,12.0,14.5,28.5,64.5,0.18617343844754397
15,27,72,72,135,6,8,8,6,6,3.0,6.5,16.5,12.5,23.0,61.5,0.20497271073377804
15,27,72,72,132,6,8,8,6,6,3.0,6.5,16.5,12.5,22.5,61.0,0.18981200727713765
15,27,72,72,135,6,8,8,6,8,3.0,6.5,16.5,12.5,30.5,69.0,0.20497271073377804
15,27,72,72,126,6,8,8,6,8,3.0,6.5,16.5,12.5,28.5,67.0,0.18677986658580958
15,27,72,69,135,6,8,8,6,6,3.0,6.5,16.5,12.0,23.0,61.0,0.20375985445724681
15,27,72,69,132,6,8,8,6,6,3.0,6.5,16.5,12.0,22.5,60.5,0.18071558520315342
15,27,72,69,135,6,8,8,6,8,3.0,6.5,16.5,12.0,30.5,68.5,0.20497271073377804
15,27,72,69,126,6,8,8,6,8,3.0,6.5,16.5,12.0,28.5,66.5,0.18617343844754397
15,27,72,72,135,6,8,8,8,6,3.0,6.5,16.5,16.5,23.0,65.5,0.20436628259551243
15,27,72,72,132,6,8,8,8,6,3.0,6.5,16.5,16.5,22.5,65.0,0.19102486355366888
15,27,72,72,135,6,8,8,8,8,3.0,6.5,16.5,16.5,30.5,73.0,0.20800485142510614
15,27,72,72,126,6,8,8,8,8,3.0,6.5,16.5,16.5,28.5,71.0,0.18435415403274713
15,27,72,63,135,6,8,8,8,6,3.0,6.5,16.5,14.5,23.0,63.5,0.23165554881746514
15,27,72,63,132,6,8,8,8,6,3.0,6.5,16.5,14.5,22.5,63.0,0.20194057004244997
15,27,72,63,135,6,8,8,8,8,3.0,6.5,16.5,14.5,30.5,71.0,0.22922983626440266
15,27,72,63,126,6,8,8,8,8,3.0,6.5,16.5,14.5,28.5,69.0,0.19951485748938752
15,27,63,72,135,6,8,8,6,6,3.0,6.5,14.5,12.5,23.0,59.5,0.17889630078835658
15,27,63,72,132,6,8,8,6,6,3.0,6.5,14.5,12.5,22.5,59.0,0.16737416616130987
15,27,63,72,135,6,8,8,6,8,3.0,6.5,14.5,12.5,30.5,67.0,0.18253486961795026
15,27,63,72,126,6,8,8,6,8,3.0,6.5,14.5,12.5,28.5,65.0,0.16979987871437235
15,27,63,69,135,6,8,8,6,6,3.0,6.5,14.5,12.0,23.0,59.0,0.18071558520315342
15,27,63,69,132,6,8,8,6,6,3.0,6.5,14.5,12.0,22.5,58.5,0.16130988477865374
15,27,63,69,135,6,8,8,6,8,3.0,6.5,14.5,12.0,30.5,66.5,0.18374772589448152
15,27,63,69,126,6,8,8,6,8,3.0,6.5,14.5,12.0,28.5,64.5,0.16676773802304426
15,27,63,72,135,6,8,8,8,6,3.0,6.5,14.5,16.5,23.0,63.5,0.17889630078835658
15,27,63,72,132,6,8,8,8,6,3.0,6.5,14.5,16.5,22.5,63.0,0.16676773802304426
15,27,63,72,135,6,8,8,8,8,3.0,6.5,14.5,16.5,30.5,71.0,0.18192844147968465
15,27,63,72,126,6,8,8,8,8,3.0,6.5,14.5,16.5,28.5,69.0,0.16798059429957551
15,27,63,63,135,6,8,8,8,6,3.0,6.5,14.5,14.5,23.0,61.5,0.20921770770163736
15,27,63,63,132,6,8,8,8,6,3.0,6.5,14.5,14.5,22.5,61.0,0.18677986658580958
15,27,63,63,135,6,8,8,8,8,3.0,6.5,14.5,14.5,30.5,69.0,0.21164342025469982
15,27,63,63,126,6,8,8,8,8,3.0,6.5,14.5,14.5,28.5,67.0,0.18677986658580958
18,36,72,72,135,8,6,6,6,6,4.5,6.5,12.5,12.5,23.0,59.0,0.6719223771983021
18,36,72,72,132,8,6,6,6,6,4.5,6.5,12.5,12.5,22.5,58.5,0.6743480897513645
18,36,72,72,135,8,6,6,6,8,4.5,6.5,12.5,12.5,30.5,66.5,0.6694966646452395
18,36,72,72,126,8,6,6,6,8,4.5,6.5,12.5,12.5,28.5,64.5,0.656155245603396
18,36,72,69,135,8,6,6,6,6,4.5,6.5,12.5,12.0,23.0,58.5,0.6658580958156458
